Date and Time,"Water Level, meters"
2019-10-20T01:45:38Z,NA
2019-10-20T01:47:18Z,-0.044
2019-10-20T01:47:38Z,NA
2019-10-20T01:49:18Z,-0.043
2019-10-20T01:49:38Z,NA
2019-10-20T01:51:18Z,-0.04
2019-10-20T01:51:38Z,NA
2019-10-20T01:53:18Z,-0.041
2019-10-20T01:53:38Z,NA
2019-10-20T01:55:18Z,-0.039
2019-10-20T01:55:38Z,NA
2019-10-20T01:57:18Z,-0.043
2019-10-20T01:57:38Z,NA
2019-10-20T01:59:18Z,-0.043
2019-10-20T01:59:38Z,NA
2019-10-20T02:01:18Z,-0.041
2019-10-20T02:01:38Z,NA
2019-10-20T02:03:18Z,-0.042
2019-10-20T02:03:38Z,NA
2019-10-20T02:05:18Z,-0.041
2019-10-20T02:05:38Z,NA
2019-10-20T02:07:18Z,-0.041
2019-10-20T02:07:38Z,NA
2019-10-20T02:09:18Z,-0.043
2019-10-20T02:09:38Z,NA
2019-10-20T02:11:18Z,-0.04
2019-10-20T02:11:38Z,NA
2019-10-20T02:13:18Z,-0.042
2019-10-20T02:13:38Z,NA
2019-10-20T02:15:18Z,-0.042
2019-10-20T02:15:38Z,NA
2019-10-20T02:17:18Z,-0.043
2019-10-20T02:17:38Z,NA
2019-10-20T02:19:18Z,-0.042
2019-10-20T02:19:38Z,NA
2019-10-20T02:21:18Z,-0.042
2019-10-20T02:21:38Z,NA
2019-10-20T02:23:18Z,-0.04
2019-10-20T02:23:38Z,NA
2019-10-20T02:25:18Z,-0.042
2019-10-20T02:25:38Z,NA
2019-10-20T02:27:18Z,-0.042
2019-10-20T02:27:38Z,NA
2019-10-20T02:29:18Z,-0.04
2019-10-20T02:29:38Z,NA
2019-10-20T02:31:18Z,-0.04
2019-10-20T02:31:38Z,NA
2019-10-20T02:33:18Z,-0.04
2019-10-20T02:33:38Z,NA
2019-10-20T02:35:18Z,-0.041
2019-10-20T02:35:38Z,NA
2019-10-20T02:37:18Z,-0.041
2019-10-20T02:37:38Z,NA
2019-10-20T02:39:18Z,-0.044
2019-10-20T02:39:38Z,NA
2019-10-20T02:41:18Z,-0.043
2019-10-20T02:41:38Z,NA
2019-10-20T02:43:18Z,-0.041
2019-10-20T02:43:38Z,NA
2019-10-20T02:45:18Z,-0.042
2019-10-20T02:45:38Z,NA
2019-10-20T02:47:18Z,-0.04
2019-10-20T02:47:38Z,NA
2019-10-20T02:49:18Z,-0.043
2019-10-20T02:49:38Z,NA
2019-10-20T02:51:18Z,-0.043
2019-10-20T02:51:38Z,NA
2019-10-20T02:53:18Z,-0.044
2019-10-20T02:53:38Z,NA
2019-10-20T02:55:18Z,-0.043
2019-10-20T02:55:38Z,NA
2019-10-20T02:57:18Z,-0.042
2019-10-20T02:57:38Z,NA
2019-10-20T02:59:18Z,-0.043
2019-10-20T02:59:38Z,NA
2019-10-20T03:01:18Z,-0.045
2019-10-20T03:01:38Z,NA
2019-10-20T03:03:18Z,-0.044
2019-10-20T03:03:38Z,NA
2019-10-20T03:05:18Z,-0.043
2019-10-20T03:05:38Z,NA
2019-10-20T03:07:18Z,-0.043
2019-10-20T03:07:38Z,NA
2019-10-20T03:09:18Z,-0.04
2019-10-20T03:09:38Z,NA
2019-10-20T03:11:18Z,-0.043
2019-10-20T03:11:38Z,NA
2019-10-20T03:13:18Z,-0.045
2019-10-20T03:13:38Z,NA
2019-10-20T03:15:18Z,-0.043
2019-10-20T03:15:38Z,NA
2019-10-20T03:17:18Z,-0.043
2019-10-20T03:17:38Z,NA
2019-10-20T03:19:18Z,-0.04
2019-10-20T03:19:38Z,NA
2019-10-20T03:21:18Z,-0.043
2019-10-20T03:21:38Z,NA
2019-10-20T03:23:18Z,-0.041
2019-10-20T03:23:38Z,NA
2019-10-20T03:25:18Z,-0.044
2019-10-20T03:25:38Z,NA
2019-10-20T03:27:18Z,-0.039
2019-10-20T03:27:38Z,NA
2019-10-20T03:29:18Z,-0.042
2019-10-20T03:29:38Z,NA
2019-10-20T03:31:18Z,-0.043
2019-10-20T03:31:38Z,NA
2019-10-20T03:33:18Z,-0.043
2019-10-20T03:33:38Z,NA
2019-10-20T03:35:18Z,-0.044
2019-10-20T03:35:38Z,NA
2019-10-20T03:37:18Z,-0.044
2019-10-20T03:37:38Z,NA
2019-10-20T03:39:18Z,-0.044
2019-10-20T03:39:38Z,NA
2019-10-20T03:41:18Z,-0.043
2019-10-20T03:41:38Z,NA
2019-10-20T03:43:18Z,-0.042
2019-10-20T03:43:38Z,NA
2019-10-20T03:45:18Z,-0.043
2019-10-20T03:45:38Z,NA
2019-10-20T03:47:18Z,-0.043
2019-10-20T03:47:38Z,NA
2019-10-20T03:49:18Z,-0.043
2019-10-20T03:49:38Z,NA
2019-10-20T03:51:18Z,-0.045
2019-10-20T03:51:38Z,NA
2019-10-20T03:53:18Z,-0.041
2019-10-20T03:53:38Z,NA
2019-10-20T03:55:18Z,-0.044
2019-10-20T03:55:38Z,NA
2019-10-20T03:57:18Z,-0.04
2019-10-20T03:57:38Z,NA
2019-10-20T03:59:18Z,-0.042
2019-10-20T03:59:38Z,NA
2019-10-20T04:01:18Z,-0.045
2019-10-20T04:01:38Z,NA
2019-10-20T04:03:18Z,-0.044
2019-10-20T04:03:38Z,NA
2019-10-20T04:05:18Z,-0.042
2019-10-20T04:05:38Z,NA
2019-10-20T04:07:18Z,-0.043
2019-10-20T04:07:38Z,NA
2019-10-20T04:09:18Z,-0.042
2019-10-20T04:09:38Z,NA
2019-10-20T04:11:18Z,-0.042
2019-10-20T04:11:38Z,NA
2019-10-20T04:13:18Z,-0.042
2019-10-20T04:13:38Z,NA
2019-10-20T04:15:18Z,-0.04
2019-10-20T04:15:38Z,NA
2019-10-20T04:17:18Z,-0.041
2019-10-20T04:17:38Z,NA
2019-10-20T04:19:18Z,-0.042
2019-10-20T04:19:38Z,NA
2019-10-20T04:21:18Z,-0.044
2019-10-20T04:21:38Z,NA
2019-10-20T04:23:18Z,-0.043
2019-10-20T04:23:38Z,NA
2019-10-20T04:25:18Z,-0.041
2019-10-20T04:25:38Z,NA
2019-10-20T04:27:18Z,-0.043
2019-10-20T04:27:38Z,NA
2019-10-20T04:29:18Z,-0.04
2019-10-20T04:29:38Z,NA
2019-10-20T04:31:18Z,-0.041
2019-10-20T04:31:38Z,NA
2019-10-20T04:33:18Z,-0.039
2019-10-20T04:33:38Z,NA
2019-10-20T04:35:18Z,-0.042
2019-10-20T04:35:38Z,NA
2019-10-20T04:37:18Z,-0.042
2019-10-20T04:37:38Z,NA
2019-10-20T04:39:18Z,-0.042
2019-10-20T04:39:38Z,NA
2019-10-20T04:41:18Z,-0.039
2019-10-20T04:41:38Z,NA
2019-10-20T04:43:18Z,-0.043
2019-10-20T04:43:38Z,NA
2019-10-20T04:45:18Z,-0.043
2019-10-20T04:45:38Z,NA
2019-10-20T04:47:18Z,-0.041
2019-10-20T04:47:38Z,NA
2019-10-20T04:49:18Z,-0.042
2019-10-20T04:49:38Z,NA
2019-10-20T04:51:18Z,-0.042
2019-10-20T04:51:38Z,NA
2019-10-20T04:53:18Z,-0.043
2019-10-20T04:53:38Z,NA
2019-10-20T04:55:18Z,-0.04
2019-10-20T04:55:38Z,NA
2019-10-20T04:57:18Z,-0.041
2019-10-20T04:57:38Z,NA
2019-10-20T04:59:18Z,-0.04
2019-10-20T04:59:38Z,NA
2019-10-20T05:01:18Z,-0.041
2019-10-20T05:01:38Z,NA
2019-10-20T05:03:18Z,-0.042
2019-10-20T05:03:38Z,NA
2019-10-20T05:05:18Z,-0.04
2019-10-20T05:05:38Z,NA
2019-10-20T05:07:18Z,-0.041
2019-10-20T05:07:38Z,NA
2019-10-20T05:09:18Z,-0.041
2019-10-20T05:09:38Z,NA
2019-10-20T05:11:18Z,-0.043
2019-10-20T05:11:38Z,NA
2019-10-20T05:13:18Z,-0.043
2019-10-20T05:13:38Z,NA
2019-10-20T05:15:18Z,-0.04
2019-10-20T05:15:38Z,NA
2019-10-20T05:17:18Z,-0.041
2019-10-20T05:17:38Z,NA
2019-10-20T05:19:18Z,-0.042
2019-10-20T05:19:38Z,NA
2019-10-20T05:21:18Z,-0.04
2019-10-20T05:21:38Z,NA
2019-10-20T05:23:18Z,-0.042
2019-10-20T05:23:38Z,NA
2019-10-20T05:25:18Z,-0.042
2019-10-20T05:25:38Z,NA
2019-10-20T05:27:18Z,-0.04
2019-10-20T05:27:38Z,NA
2019-10-20T05:29:18Z,-0.04
2019-10-20T05:29:38Z,NA
2019-10-20T05:31:18Z,-0.042
2019-10-20T05:31:38Z,NA
2019-10-20T05:33:18Z,-0.039
2019-10-20T05:33:38Z,NA
2019-10-20T05:35:18Z,-0.038
2019-10-20T05:35:38Z,NA
2019-10-20T05:37:18Z,-0.042
2019-10-20T05:37:38Z,NA
2019-10-20T05:39:18Z,-0.042
2019-10-20T05:39:38Z,NA
2019-10-20T05:41:18Z,-0.042
2019-10-20T05:41:38Z,NA
2019-10-20T05:43:18Z,-0.041
2019-10-20T05:43:38Z,NA
2019-10-20T05:45:18Z,-0.041
2019-10-20T05:45:38Z,NA
2019-10-20T05:47:18Z,-0.042
2019-10-20T05:47:38Z,NA
2019-10-20T05:49:18Z,-0.04
2019-10-20T05:49:38Z,NA
2019-10-20T05:51:18Z,-0.04
2019-10-20T05:51:38Z,NA
2019-10-20T05:53:18Z,-0.04
2019-10-20T05:53:38Z,NA
2019-10-20T05:55:18Z,-0.04
2019-10-20T05:55:38Z,NA
2019-10-20T05:57:18Z,-0.04
2019-10-20T05:57:38Z,NA
2019-10-20T05:59:18Z,-0.038
2019-10-20T05:59:38Z,NA
2019-10-20T06:01:18Z,-0.041
2019-10-20T06:01:38Z,NA
2019-10-20T06:03:18Z,-0.039
2019-10-20T06:03:38Z,NA
2019-10-20T06:05:18Z,-0.04
2019-10-20T06:05:38Z,NA
2019-10-20T06:07:18Z,-0.041
2019-10-20T06:07:38Z,NA
2019-10-20T06:09:18Z,-0.043
2019-10-20T06:09:38Z,NA
2019-10-20T06:11:18Z,-0.041
2019-10-20T06:11:38Z,NA
2019-10-20T06:13:18Z,-0.041
2019-10-20T06:13:38Z,NA
2019-10-20T06:15:18Z,-0.04
2019-10-20T06:15:38Z,NA
2019-10-20T06:17:18Z,-0.04
2019-10-20T06:17:38Z,NA
2019-10-20T06:19:18Z,-0.04
2019-10-20T06:19:38Z,NA
2019-10-20T06:21:18Z,-0.04
2019-10-20T06:21:38Z,NA
2019-10-20T06:23:18Z,-0.04
2019-10-20T06:23:38Z,NA
2019-10-20T06:25:18Z,-0.04
2019-10-20T06:25:38Z,NA
2019-10-20T06:27:18Z,-0.043
2019-10-20T06:27:38Z,NA
2019-10-20T06:29:18Z,-0.042
2019-10-20T06:29:38Z,NA
2019-10-20T06:31:18Z,-0.042
2019-10-20T06:31:38Z,NA
2019-10-20T06:33:18Z,-0.041
2019-10-20T06:33:38Z,NA
2019-10-20T06:35:18Z,-0.041
2019-10-20T06:35:38Z,NA
2019-10-20T06:37:18Z,-0.039
2019-10-20T06:37:38Z,NA
2019-10-20T06:39:18Z,-0.043
2019-10-20T06:39:38Z,NA
2019-10-20T06:41:18Z,-0.043
2019-10-20T06:41:38Z,NA
2019-10-20T06:43:18Z,-0.044
2019-10-20T06:43:38Z,NA
2019-10-20T06:45:18Z,-0.041
2019-10-20T06:45:38Z,NA
2019-10-20T06:47:18Z,-0.04
2019-10-20T06:47:38Z,NA
2019-10-20T06:49:18Z,-0.042
2019-10-20T06:49:38Z,NA
2019-10-20T06:51:18Z,-0.04
2019-10-20T06:51:38Z,NA
2019-10-20T06:53:18Z,-0.043
2019-10-20T06:53:38Z,NA
2019-10-20T06:55:18Z,-0.041
2019-10-20T06:55:38Z,NA
2019-10-20T06:57:18Z,-0.042
2019-10-20T06:57:38Z,NA
2019-10-20T06:59:18Z,-0.042
2019-10-20T06:59:38Z,NA
2019-10-20T07:01:18Z,-0.041
2019-10-20T07:01:38Z,NA
2019-10-20T07:03:18Z,-0.042
2019-10-20T07:03:38Z,NA
2019-10-20T07:05:18Z,-0.041
2019-10-20T07:05:38Z,NA
2019-10-20T07:07:18Z,-0.038
2019-10-20T07:07:38Z,NA
2019-10-20T07:09:18Z,-0.039
2019-10-20T07:09:38Z,NA
2019-10-20T07:11:18Z,-0.04
2019-10-20T07:11:38Z,NA
2019-10-20T07:13:18Z,-0.039
2019-10-20T07:13:38Z,NA
2019-10-20T07:15:18Z,-0.04
2019-10-20T07:15:38Z,NA
2019-10-20T07:17:18Z,-0.039
2019-10-20T07:17:38Z,NA
2019-10-20T07:19:18Z,-0.04
2019-10-20T07:19:38Z,NA
2019-10-20T07:21:18Z,-0.039
2019-10-20T07:21:38Z,NA
2019-10-20T07:23:18Z,-0.037
2019-10-20T07:23:38Z,NA
2019-10-20T07:25:18Z,-0.037
2019-10-20T07:25:38Z,NA
2019-10-20T07:27:18Z,-0.038
2019-10-20T07:27:38Z,NA
2019-10-20T07:29:18Z,-0.04
2019-10-20T07:29:38Z,NA
2019-10-20T07:31:18Z,-0.04
2019-10-20T07:31:38Z,NA
2019-10-20T07:33:18Z,-0.038
2019-10-20T07:33:38Z,NA
2019-10-20T07:35:18Z,-0.038
2019-10-20T07:35:38Z,NA
2019-10-20T07:37:18Z,-0.04
2019-10-20T07:37:38Z,NA
2019-10-20T07:39:18Z,-0.04
2019-10-20T07:39:38Z,NA
2019-10-20T07:41:18Z,-0.039
2019-10-20T07:41:38Z,NA
2019-10-20T07:43:18Z,-0.041
2019-10-20T07:43:38Z,NA
2019-10-20T07:45:18Z,-0.041
2019-10-20T07:45:38Z,NA
2019-10-20T07:47:18Z,-0.041
2019-10-20T07:47:38Z,NA
2019-10-20T07:49:18Z,-0.039
2019-10-20T07:49:38Z,NA
2019-10-20T07:51:18Z,-0.038
2019-10-20T07:51:38Z,NA
2019-10-20T07:53:18Z,-0.039
2019-10-20T07:53:38Z,NA
2019-10-20T07:55:18Z,-0.039
2019-10-20T07:55:38Z,NA
2019-10-20T07:57:18Z,-0.039
2019-10-20T07:57:38Z,NA
2019-10-20T07:59:18Z,-0.038
2019-10-20T07:59:38Z,NA
2019-10-20T08:01:18Z,-0.04
2019-10-20T08:01:38Z,NA
2019-10-20T08:03:18Z,-0.038
2019-10-20T08:03:38Z,NA
2019-10-20T08:05:18Z,-0.038
2019-10-20T08:05:38Z,NA
2019-10-20T08:07:18Z,-0.039
2019-10-20T08:07:38Z,NA
2019-10-20T08:09:18Z,-0.039
2019-10-20T08:09:38Z,NA
2019-10-20T08:11:18Z,-0.039
2019-10-20T08:11:38Z,NA
2019-10-20T08:13:18Z,-0.038
2019-10-20T08:13:38Z,NA
2019-10-20T08:15:18Z,-0.038
2019-10-20T08:15:38Z,NA
2019-10-20T08:17:18Z,-0.038
2019-10-20T08:17:38Z,NA
2019-10-20T08:19:18Z,-0.039
2019-10-20T08:19:38Z,NA
2019-10-20T08:21:18Z,-0.039
2019-10-20T08:21:38Z,NA
2019-10-20T08:23:18Z,-0.038
2019-10-20T08:23:38Z,NA
2019-10-20T08:25:18Z,-0.039
2019-10-20T08:25:38Z,NA
2019-10-20T08:27:18Z,-0.04
2019-10-20T08:27:38Z,NA
2019-10-20T08:29:18Z,-0.037
2019-10-20T08:29:38Z,NA
2019-10-20T08:31:18Z,-0.037
2019-10-20T08:31:38Z,NA
2019-10-20T08:33:18Z,-0.04
2019-10-20T08:33:38Z,NA
2019-10-20T08:35:18Z,-0.039
2019-10-20T08:35:38Z,NA
2019-10-20T08:37:18Z,-0.038
2019-10-20T08:37:38Z,NA
2019-10-20T08:39:18Z,-0.039
2019-10-20T08:39:38Z,NA
2019-10-20T08:41:18Z,-0.039
2019-10-20T08:41:38Z,NA
2019-10-20T08:43:18Z,-0.039
2019-10-20T08:43:38Z,NA
2019-10-20T08:45:18Z,-0.04
2019-10-20T08:45:38Z,NA
2019-10-20T08:47:18Z,-0.039
2019-10-20T08:47:38Z,NA
2019-10-20T08:49:18Z,-0.037
2019-10-20T08:49:38Z,NA
2019-10-20T08:51:18Z,-0.04
2019-10-20T08:51:38Z,NA
2019-10-20T08:53:18Z,-0.04
2019-10-20T08:53:38Z,NA
2019-10-20T08:55:18Z,-0.037
2019-10-20T08:55:38Z,NA
2019-10-20T08:57:18Z,-0.039
2019-10-20T08:57:38Z,NA
2019-10-20T08:59:18Z,-0.039
2019-10-20T08:59:38Z,NA
2019-10-20T09:01:18Z,-0.04
2019-10-20T09:01:38Z,NA
2019-10-20T09:03:18Z,-0.04
2019-10-20T09:03:38Z,NA
2019-10-20T09:05:18Z,-0.04
2019-10-20T09:05:38Z,NA
2019-10-20T09:07:18Z,-0.04
2019-10-20T09:07:38Z,NA
2019-10-20T09:09:18Z,-0.038
2019-10-20T09:09:38Z,NA
2019-10-20T09:11:18Z,-0.04
2019-10-20T09:11:38Z,NA
2019-10-20T09:13:18Z,-0.041
2019-10-20T09:13:38Z,NA
2019-10-20T09:15:18Z,-0.042
2019-10-20T09:15:38Z,NA
2019-10-20T09:17:18Z,-0.041
2019-10-20T09:17:38Z,NA
2019-10-20T09:19:18Z,-0.04
2019-10-20T09:19:38Z,NA
2019-10-20T09:21:18Z,-0.041
2019-10-20T09:21:38Z,NA
2019-10-20T09:23:18Z,-0.039
2019-10-20T09:23:38Z,NA
2019-10-20T09:25:18Z,-0.041
2019-10-20T09:25:38Z,NA
2019-10-20T09:27:18Z,-0.042
2019-10-20T09:27:38Z,NA
2019-10-20T09:29:18Z,-0.038
2019-10-20T09:29:38Z,NA
2019-10-20T09:31:18Z,-0.041
2019-10-20T09:31:38Z,NA
2019-10-20T09:33:18Z,-0.042
2019-10-20T09:33:38Z,NA
2019-10-20T09:35:18Z,-0.041
2019-10-20T09:35:38Z,NA
2019-10-20T09:37:18Z,-0.039
2019-10-20T09:37:38Z,NA
2019-10-20T09:39:18Z,-0.039
2019-10-20T09:39:38Z,NA
2019-10-20T09:41:18Z,-0.042
2019-10-20T09:41:38Z,NA
2019-10-20T09:43:18Z,-0.039
2019-10-20T09:43:38Z,NA
2019-10-20T09:45:18Z,-0.04
2019-10-20T09:45:38Z,NA
2019-10-20T09:47:18Z,-0.039
2019-10-20T09:47:38Z,NA
2019-10-20T09:49:18Z,-0.04
2019-10-20T09:49:38Z,NA
2019-10-20T09:51:18Z,-0.04
2019-10-20T09:51:38Z,NA
2019-10-20T09:53:18Z,-0.04
2019-10-20T09:53:38Z,NA
2019-10-20T09:55:18Z,-0.041
2019-10-20T09:55:38Z,NA
2019-10-20T09:57:18Z,-0.041
2019-10-20T09:57:38Z,NA
2019-10-20T09:59:18Z,-0.042
2019-10-20T09:59:38Z,NA
2019-10-20T10:01:18Z,-0.04
2019-10-20T10:01:38Z,NA
2019-10-20T10:03:18Z,-0.039
2019-10-20T10:03:38Z,NA
2019-10-20T10:05:18Z,-0.041
2019-10-20T10:05:38Z,NA
2019-10-20T10:07:18Z,-0.042
2019-10-20T10:07:38Z,NA
2019-10-20T10:09:18Z,-0.04
2019-10-20T10:09:38Z,NA
2019-10-20T10:11:18Z,-0.041
2019-10-20T10:11:38Z,NA
2019-10-20T10:13:18Z,-0.038
2019-10-20T10:13:38Z,NA
2019-10-20T10:15:18Z,-0.041
2019-10-20T10:15:38Z,NA
2019-10-20T10:17:18Z,-0.042
2019-10-20T10:17:38Z,NA
2019-10-20T10:19:18Z,-0.04
2019-10-20T10:19:38Z,NA
2019-10-20T10:21:18Z,-0.041
2019-10-20T10:21:38Z,NA
2019-10-20T10:23:18Z,-0.04
2019-10-20T10:23:38Z,NA
2019-10-20T10:25:18Z,-0.039
2019-10-20T10:25:38Z,NA
2019-10-20T10:27:18Z,-0.041
2019-10-20T10:27:38Z,NA
2019-10-20T10:29:18Z,-0.04
2019-10-20T10:29:38Z,NA
2019-10-20T10:31:18Z,-0.038
2019-10-20T10:31:38Z,NA
2019-10-20T10:33:18Z,-0.041
2019-10-20T10:33:38Z,NA
2019-10-20T10:35:18Z,-0.042
2019-10-20T10:35:38Z,NA
2019-10-20T10:37:18Z,-0.039
2019-10-20T10:37:38Z,NA
2019-10-20T10:39:18Z,-0.039
2019-10-20T10:39:38Z,NA
2019-10-20T10:41:18Z,-0.04
2019-10-20T10:41:38Z,NA
2019-10-20T10:43:18Z,-0.04
2019-10-20T10:43:38Z,NA
2019-10-20T10:45:18Z,-0.041
2019-10-20T10:45:38Z,NA
2019-10-20T10:47:18Z,-0.039
2019-10-20T10:47:38Z,NA
2019-10-20T10:49:18Z,-0.042
2019-10-20T10:49:38Z,NA
2019-10-20T10:51:18Z,-0.04
2019-10-20T10:51:38Z,NA
2019-10-20T10:53:18Z,-0.043
2019-10-20T10:53:38Z,NA
2019-10-20T10:55:18Z,-0.039
2019-10-20T10:55:38Z,NA
2019-10-20T10:57:18Z,-0.041
2019-10-20T10:57:38Z,NA
2019-10-20T10:59:18Z,-0.043
2019-10-20T10:59:38Z,NA
2019-10-20T11:01:18Z,-0.042
2019-10-20T11:01:38Z,NA
2019-10-20T11:03:18Z,-0.043
2019-10-20T11:03:38Z,NA
2019-10-20T11:05:18Z,-0.039
2019-10-20T11:05:38Z,NA
2019-10-20T11:07:18Z,-0.04
2019-10-20T11:07:38Z,NA
2019-10-20T11:09:18Z,-0.038
2019-10-20T11:09:38Z,NA
2019-10-20T11:11:18Z,-0.04
2019-10-20T11:11:38Z,NA
2019-10-20T11:13:18Z,-0.044
2019-10-20T11:13:38Z,NA
2019-10-20T11:15:18Z,-0.042
2019-10-20T11:15:38Z,NA
2019-10-20T11:17:18Z,-0.041
2019-10-20T11:17:38Z,NA
2019-10-20T11:19:18Z,-0.04
2019-10-20T11:19:38Z,NA
2019-10-20T11:21:18Z,-0.04
2019-10-20T11:21:38Z,NA
2019-10-20T11:23:18Z,-0.042
2019-10-20T11:23:38Z,NA
2019-10-20T11:25:18Z,-0.04
2019-10-20T11:25:38Z,NA
2019-10-20T11:27:18Z,-0.041
2019-10-20T11:27:38Z,NA
2019-10-20T11:29:18Z,-0.041
2019-10-20T11:29:38Z,NA
2019-10-20T11:31:18Z,-0.041
2019-10-20T11:31:38Z,NA
2019-10-20T11:33:18Z,-0.043
2019-10-20T11:33:38Z,NA
2019-10-20T11:35:18Z,-0.042
2019-10-20T11:35:38Z,NA
2019-10-20T11:37:18Z,-0.042
2019-10-20T11:37:38Z,NA
2019-10-20T11:39:18Z,-0.041
2019-10-20T11:39:38Z,NA
2019-10-20T11:41:18Z,-0.041
2019-10-20T11:41:38Z,NA
2019-10-20T11:43:18Z,-0.038
2019-10-20T11:43:38Z,NA
2019-10-20T11:45:18Z,-0.039
2019-10-20T11:45:38Z,NA
2019-10-20T11:47:18Z,-0.037
2019-10-20T11:47:38Z,NA
2019-10-20T11:49:18Z,-0.038
2019-10-20T11:49:38Z,NA
2019-10-20T11:51:18Z,-0.04
2019-10-20T11:51:38Z,NA
2019-10-20T11:53:18Z,-0.039
2019-10-20T11:53:38Z,NA
2019-10-20T11:55:18Z,-0.04
2019-10-20T11:55:38Z,NA
2019-10-20T11:57:18Z,-0.038
2019-10-20T11:57:38Z,NA
2019-10-20T11:59:18Z,-0.039
2019-10-20T11:59:38Z,NA
2019-10-20T12:01:18Z,-0.04
2019-10-20T12:01:38Z,NA
2019-10-20T12:03:18Z,-0.042
2019-10-20T12:03:38Z,NA
2019-10-20T12:05:18Z,-0.04
2019-10-20T12:05:38Z,NA
2019-10-20T12:07:18Z,-0.041
2019-10-20T12:07:38Z,NA
2019-10-20T12:09:18Z,-0.038
2019-10-20T12:09:38Z,NA
2019-10-20T12:11:18Z,-0.039
2019-10-20T12:11:38Z,NA
2019-10-20T12:13:18Z,-0.039
2019-10-20T12:13:38Z,NA
2019-10-20T12:15:18Z,-0.041
2019-10-20T12:15:38Z,NA
2019-10-20T12:17:18Z,-0.04
2019-10-20T12:17:38Z,NA
2019-10-20T12:19:18Z,-0.039
2019-10-20T12:19:38Z,NA
2019-10-20T12:21:18Z,-0.04
2019-10-20T12:21:38Z,NA
2019-10-20T12:23:18Z,-0.039
2019-10-20T12:23:38Z,NA
2019-10-20T12:25:18Z,-0.038
2019-10-20T12:25:38Z,NA
2019-10-20T12:27:18Z,-0.04
2019-10-20T12:27:38Z,NA
2019-10-20T12:29:18Z,-0.039
2019-10-20T12:29:38Z,NA
2019-10-20T12:31:18Z,-0.042
2019-10-20T12:31:38Z,NA
2019-10-20T12:33:18Z,-0.038
2019-10-20T12:33:38Z,NA
2019-10-20T12:35:18Z,-0.039
2019-10-20T12:35:38Z,NA
2019-10-20T12:37:18Z,-0.039
2019-10-20T12:37:38Z,NA
2019-10-20T12:39:18Z,-0.039
2019-10-20T12:39:38Z,NA
2019-10-20T12:41:18Z,-0.04
2019-10-20T12:41:38Z,NA
2019-10-20T12:43:18Z,-0.037
2019-10-20T12:43:38Z,NA
2019-10-20T12:45:18Z,-0.04
2019-10-20T12:45:38Z,NA
2019-10-20T12:47:18Z,-0.039
2019-10-20T12:47:38Z,NA
2019-10-20T12:49:18Z,-0.039
2019-10-20T12:49:38Z,NA
2019-10-20T12:51:18Z,-0.039
2019-10-20T12:51:38Z,NA
2019-10-20T12:53:18Z,-0.038
2019-10-20T12:53:38Z,NA
2019-10-20T12:55:18Z,-0.037
2019-10-20T12:55:38Z,NA
2019-10-20T12:57:18Z,-0.039
2019-10-20T12:57:38Z,NA
2019-10-20T12:59:18Z,-0.041
2019-10-20T12:59:38Z,NA
2019-10-20T13:01:18Z,-0.04
2019-10-20T13:01:38Z,NA
2019-10-20T13:03:18Z,-0.037
2019-10-20T13:03:38Z,NA
2019-10-20T13:05:18Z,-0.037
2019-10-20T13:05:38Z,NA
2019-10-20T13:07:18Z,-0.037
2019-10-20T13:07:38Z,NA
2019-10-20T13:09:18Z,-0.039
2019-10-20T13:09:38Z,NA
2019-10-20T13:11:18Z,-0.039
2019-10-20T13:11:38Z,NA
2019-10-20T13:13:18Z,-0.039
2019-10-20T13:13:38Z,NA
2019-10-20T13:15:18Z,-0.039
2019-10-20T13:15:38Z,NA
2019-10-20T13:17:18Z,-0.036
2019-10-20T13:17:38Z,NA
2019-10-20T13:19:18Z,-0.036
2019-10-20T13:19:38Z,NA
2019-10-20T13:21:18Z,-0.039
2019-10-20T13:21:38Z,NA
2019-10-20T13:23:18Z,-0.037
2019-10-20T13:23:38Z,NA
2019-10-20T13:25:18Z,-0.039
2019-10-20T13:25:38Z,NA
2019-10-20T13:27:18Z,-0.04
2019-10-20T13:27:38Z,NA
2019-10-20T13:29:18Z,-0.038
2019-10-20T13:29:38Z,NA
2019-10-20T13:31:18Z,-0.04
2019-10-20T13:31:38Z,NA
2019-10-20T13:33:18Z,-0.041
2019-10-20T13:33:38Z,NA
2019-10-20T13:35:18Z,-0.039
2019-10-20T13:35:38Z,NA
2019-10-20T13:37:18Z,-0.039
2019-10-20T13:37:38Z,NA
2019-10-20T13:39:18Z,-0.042
2019-10-20T13:39:38Z,NA
2019-10-20T13:41:18Z,-0.041
2019-10-20T13:41:38Z,NA
2019-10-20T13:43:18Z,-0.04
2019-10-20T13:43:38Z,NA
2019-10-20T13:45:18Z,-0.04
2019-10-20T13:45:38Z,NA
2019-10-20T13:47:18Z,-0.038
2019-10-20T13:47:38Z,NA
2019-10-20T13:49:18Z,-0.038
2019-10-20T13:49:38Z,NA
2019-10-20T13:51:18Z,-0.04
2019-10-20T13:51:38Z,NA
2019-10-20T13:53:18Z,-0.038
2019-10-20T13:53:38Z,NA
2019-10-20T13:55:18Z,-0.04
2019-10-20T13:55:38Z,NA
2019-10-20T13:57:18Z,-0.04
2019-10-20T13:57:38Z,NA
2019-10-20T13:59:18Z,-0.041
2019-10-20T13:59:38Z,NA
2019-10-20T14:01:18Z,-0.041
